epoch,optimizer,experiment,collocation,data,total
1230,Adam,train,6.907877e-05,0.00028688653,0.00035596528
1240,Adam,test,6.952038e-05,0.0002812149,0.00035073527
1240,Adam,train,6.892279e-05,0.00028566696,0.00035458975
1250,Adam,test,6.924406e-05,0.00028004567,0.00034928974
1250,Adam,train,6.938147e-05,0.00028445857,0.00035384003
1260,Adam,test,6.958589e-05,0.0002789065,0.00034849238
1260,Adam,train,6.987483e-05,0.00028327823,0.00035315307
1270,Adam,test,7.088275e-05,0.00027777517,0.00034865792
1270,Adam,train,6.99291e-05,0.00028210678,0.00035203586
1280,Adam,test,7.035069e-05,0.0002766666,0.00034701728
1280,Adam,train,7.0042835e-05,0.00028096247,0.0003510053
1290,Adam,test,6.995326e-05,0.00027558813,0.0003455414
1290,Adam,train,7.034024e-05,0.00027984695,0.00035018718
1300,Adam,test,7.0011396e-05,0.00027452645,0.00034453784
1300,Adam,train,7.0727976e-05,0.00027874392,0.0003494719
1310,Adam,test,7.0757975e-05,0.00027345185,0.00034420984
1310,Adam,train,7.042334e-05,0.00027764746,0.0003480708
1320,Adam,test,7.082449e-05,0.00027239256,0.00034321705
1320,Adam,train,7.036026e-05,0.00027656258,0.00034692284
1330,Adam,test,7.084547e-05,0.00027134403,0.0003421895
1330,Adam,train,7.1368886e-05,0.00027548848,0.00034685736
1340,Adam,test,7.139567e-05,0.0002703231,0.00034171878
1340,Adam,train,7.0403206e-05,0.00027444208,0.0003448453
1350,Adam,test,7.0662056e-05,0.0002693171,0.00033997916
1350,Adam,train,7.12236e-05,0.0002734098,0.0003446334
1360,Adam,test,7.110095e-05,0.00026832847,0.00033942942
1360,Adam,train,7.133409e-05,0.00027239503,0.00034372913
1370,Adam,test,7.219689e-05,0.00026735995,0.00033955683
1370,Adam,train,7.169653e-05,0.00027140765,0.00034310418
1380,Adam,test,7.199141e-05,0.000266398,0.00033838942
1380,Adam,train,7.16053e-05,0.00027042744,0.00034203273
1390,Adam,test,7.1277274e-05,0.0002654599,0.0003367372
1390,Adam,train,7.1937095e-05,0.00026946474,0.00034140184
1400,Adam,test,7.1073e-05,0.00026451237,0.00033558538
1400,Adam,train,7.167866e-05,0.0002685013,0.00034017995
1410,Adam,test,7.190052e-05,0.0002635738,0.00033547432
1410,Adam,train,7.167712e-05,0.00026754462,0.00033922173
1420,Adam,test,7.2243834e-05,0.00026265957,0.0003349034
1420,Adam,train,7.1641385e-05,0.00026661006,0.00033825144
1430,Adam,test,7.2095914e-05,0.0002617637,0.0003338596
1430,Adam,train,7.2197916e-05,0.00026568962,0.00033788756
1440,Adam,test,7.2054754e-05,0.00026085324,0.000332908
1440,Adam,train,7.214916e-05,0.0002647603,0.00033690946
1450,Adam,test,7.1408445e-05,0.00025994025,0.00033134868
1450,Adam,train,7.2142524e-05,0.00026383487,0.00033597738
1460,Adam,test,7.278099e-05,0.00025905052,0.0003318315
1460,Adam,train,7.265607e-05,0.00026294263,0.0003355987
1470,Adam,test,7.219857e-05,0.00025816378,0.00033036235
1470,Adam,train,7.187556e-05,0.00026205124,0.00033392682
1480,Adam,test,7.1530165e-05,0.0002572953,0.00032882547
1480,Adam,train,7.218449e-05,0.00026116782,0.0003333523
1490,Adam,test,7.128183e-05,0.00025642427,0.0003277061
1490,Adam,train,7.262162e-05,0.00026029046,0.00033291208
1500,Adam,test,7.171056e-05,0.00025556804,0.0003272786
1500,Adam,train,7.186867e-05,0.0002594295,0.0003312982
1510,Adam,test,7.253109e-05,0.0002547436,0.00032727467
1510,Adam,train,7.1900955e-05,0.0002585976,0.00033049856
1520,Adam,test,7.24219e-05,0.00025390307,0.00032632495
1520,Adam,train,7.174824e-05,0.0002577491,0.00032949736
1530,Adam,test,7.168878e-05,0.0002530712,0.00032475998
1530,Adam,train,7.235684e-05,0.00025691462,0.00032927145
1540,Adam,test,7.161719e-05,0.0002522269,0.00032384408
1540,Adam,train,7.227408e-05,0.0002560719,0.00032834598
1550,Adam,test,7.26672e-05,0.00025142322,0.00032409042
